PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag
49713,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,1,0,0,0,0,0,2,0,1,11,3,43,0,0,0,0,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104,1,1,0,Married,SSC,43,F,35000,185,1.0,0.5,0.713,0,0,0.0,0.0,0.0,0.0,0,0,others,others,688,P2
49714,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,48,48,923,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,2,2,Married,OTHERS,41,F,10500,46,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,663,P3
49716,5,1,4,3,1,0.6,0.2,0.8,0.2,4,1,0.8,0.2,1,0,0,3,0,0,2,0,5,0,19,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,83,5,5,4,Married,GRADUATE,53,F,21900,72,0.8,0.75,0.752,0,1,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,others,660,P3
49717,12,5,7,2,1,0.167,0.083,0.583,0.417,4,1,0.333,0.083,1,2,0,6,1,0,1,3,9,2,92,2,24,1,29,0,0,0,0,0,59,11,25,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,1,2,1,1,Married,GRADUATE,49,M,33000,144,0.583,0.5,0.621,0,1,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,690,P2
49718,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,1,0,1,0,24,24,672,0,0,0,0,0,0,0,19,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,736,0,0,0,Married,12TH,31,M,35000,143,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,PL,PL,693,P2
49719,6,4,2,0,1,0.0,0.167,0.333,0.667,0,3,0.0,0.5,2,1,0,0,3,0,0,6,0,2,43,16,123,1,76,0,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,0,0,0,0,487,0,0,0,Single,UNDER GRADUATE,23,M,16000,42,0.333,0.0,1.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,673,P2
49720,14,7,7,1,2,0.071,0.143,0.5,0.5,5,4,0.357,0.286,0,3,1,4,0,0,0,5,9,6,84,3,56,6,27,0,3,3,3,1,7,0,0,0,0,0,0,0,0,0,0,0,27,22,1,0,1,1,0,0,2,11,5,5,Married,12TH,37,M,65000,186,0.5,0.2,0.841,1,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,650,P4
49722,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,4,4,4,8,12,12,7,Single,GRADUATE,28,M,19000,27,1.0,1.0,0.897,0,0,1.0,1.0,1.0,1.0,0,0,ConsumerLoan,others,630,P4
49723,4,0,4,4,0,1.0,0.0,1.0,0.0,4,0,1.0,0.0,3,1,0,2,0,0,0,1,3,1,5,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,5,5,1,12,12,7,Married,UNDER GRADUATE,22,M,25000,38,1.0,1.0,0.852,0,0,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,ConsumerLoan,628,P4
49724,7,5,2,0,0,0.0,0.0,0.286,0.714,1,1,0.143,0.143,0,2,0,0,5,0,0,7,0,0,17,12,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,5,5,5,Single,12TH,29,M,28000,42,0.286,0.0,0.416,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,655,P4
49725,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,9,9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,279,1,0,0,Single,GRADUATE,26,M,16000,96,1.0,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0,0,PL,PL,689,P2
49726,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,0,0,1,1,0,0,1,2,1,52,26,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,808,0,0,0,Married,OTHERS,42,F,9000,78,0.667,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,684,P2
49728,8,4,4,2,0,0.25,0.0,0.5,0.5,4,0,0.5,0.0,2,0,0,2,3,0,0,5,3,3,70,2,107,0,0,0,0,0,0,0,19,5,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,2,1,1,Married,UNDER GRADUATE,28,M,47000,40,0.5,0.5,1.083,0,0,0.0,0.0,0.0,0.0,1,0,others,AL,705,P1
49729,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,56,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1282,0,0,0,Married,UNDER GRADUATE,48,M,42000,216,0.5,0.0,0.027,0,0,0.0,0.0,0.0,0.0,0,0,AL,AL,702,P1
49730,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,0,0,0,2,1,2,0,72,9,63,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,277,1,0,0,Married,GRADUATE,32,F,23000,64,0.667,0.0,0.323,0,1,0.0,0.0,0.0,0.0,0,0,others,PL,687,P2
49731,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,7,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,22,2,1,1,Single,UNDER GRADUATE,22,M,14000,14,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,670,P2
49732,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,15,15,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,2,10,3,2,2,Married,SSC,31,M,25000,125,0.0,0.0,0.0,0,0,0.5,0.0,0.5,0.0,0,0,ConsumerLoan,ConsumerLoan,669,P2
49733,5,3,2,1,3,0.2,0.6,0.4,0.6,3,3,0.6,0.6,0,0,0,4,0,0,0,0,5,1,17,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,58,5,3,2,Single,GRADUATE,31,M,80000,186,0.4,0.333,0.102,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,663,P3
49735,3,1,2,1,0,0.333,0.0,0.667,0.333,2,0,0.667,0.0,0,1,0,2,0,0,0,1,2,0,63,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,2,1,1,Married,12TH,38,M,12000,126,0.667,0.5,0.282,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,693,P2
49736,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,286,1,0,0,Married,UNDER GRADUATE,32,M,20000,68,1.0,0.0,0.978,0,0,0.0,0.0,0.0,0.0,0,0,others,others,673,P2
49737,8,3,5,1,2,0.125,0.25,0.625,0.375,2,2,0.25,0.25,2,1,3,2,0,0,1,1,7,1,113,1,30,0,0,0,0,0,0,0,21,5,7,0,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,349,1,0,0,Married,GRADUATE,36,M,34000,128,0.625,0.5,0.597,1,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,723,P1
49738,4,2,2,1,1,0.25,0.25,0.5,0.5,1,1,0.25,0.25,1,1,0,3,0,0,0,1,3,0,34,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,2,2,1,Married,GRADUATE,37,M,19000,37,0.5,1.0,0.61,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,689,P2
49739,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,13,13,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,393,0,0,0,Married,GRADUATE,55,M,20000,290,1.0,0.0,0.925,0,0,0.0,0.0,0.0,0.0,0,0,others,others,691,P2
49740,9,9,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.111,0,5,0,0,2,0,2,7,2,0,158,13,317,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,56,3,3,3,Married,GRADUATE,52,M,22500,191,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,0,others,PL,698,P2
49741,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,2,0,0,0,0,2,0,6,3,55,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,24,6,6,3,Single,GRADUATE,21,M,30000,51,1.0,1.0,0.397,0,0,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,ConsumerLoan,655,P4
49742,11,3,8,0,1,0.0,0.091,0.727,0.273,3,2,0.273,0.182,1,0,0,5,0,0,1,3,8,5,66,9,50,0,0,0,0,0,0,0,30,8,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,1,5,2,2,Married,GRADUATE,43,F,22000,155,0.727,0.0,0.73,0,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,701,P1
49743,3,2,1,0,1,0.0,0.333,0.333,0.667,0,1,0.0,0.333,0,1,0,0,0,0,0,1,2,2,74,17,75,21,670,0,0,0,21,21,0,0,0,0,0,0,0,0,0,1,0,0,670,7,0,0,0,0,0,0,4,5,4,4,Married,GRADUATE,52,M,25000,45,0.333,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,682,P2
49745,4,2,2,0,2,0.0,0.5,0.5,0.5,3,2,0.75,0.5,1,0,0,2,0,0,0,0,4,2,16,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,2,2,Married,GRADUATE,39,F,20000,95,0.5,0.0,0.151,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,669,P2
49747,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,20,20,204,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,23,1,1,1,Single,12TH,29,M,36000,254,1.0,0.0,0.944,0,0,0.0,0.0,0.0,0.0,1,0,HL,HL,653,P4
49749,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,8,2,2,1,Married,12TH,42,M,23000,114,1.0,1.0,0.5,0,0,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,PL,668,P3
49752,14,8,6,4,3,0.286,0.214,0.429,0.571,6,4,0.429,0.286,1,1,0,11,0,0,0,1,13,2,93,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,23,3,3,3,Single,GRADUATE,29,M,20000,68,0.429,0.667,0.627,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,694,P2
49753,1,1,0,0,1,0.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,1,0,0,0,0,1,0,10,10,118,2,23,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,303,1,0,0,Single,GRADUATE,25,M,13000,152,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,667,P3
49754,2,1,1,1,0,0.5,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,13,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,389,0,0,0,Single,SSC,26,F,12000,109,0.5,1.0,0.833,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,685,P2
49755,4,3,1,0,1,0.0,0.25,0.25,0.75,0,1,0.0,0.25,0,0,0,3,0,0,1,0,4,0,138,21,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,38,1,1,1,Single,UNDER GRADUATE,48,M,35000,129,0.25,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,PL,700,P2
49756,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,1,1,0,1,0,0,0,1,1,0,24,16,281,2,30,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,495,0,0,0,Single,12TH,24,M,33000,56,0.5,0.0,0.528,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,679,P2
49757,10,6,4,0,0,0.0,0.0,0.4,0.6,2,0,0.2,0.0,3,1,0,0,9,0,0,10,0,0,48,7,58,0,0,0,0,0,0,0,72,4,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,Single,UNDER GRADUATE,29,M,16500,82,0.4,0.0,0.967,0,0,0.0,0.0,0.0,0.0,1,0,others,others,695,P2
49758,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,49,2,50,15,60,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,4,2,2,2,Married,OTHERS,36,F,10000,191,1.0,1.0,0.126,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,654,P4
49759,8,3,5,6,2,0.75,0.25,0.625,0.375,7,3,0.875,0.375,3,1,0,3,0,0,2,3,5,2,15,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,1,9,8,9,1,21,16,4,Single,SSC,23,M,13500,29,0.625,0.857,0.843,0,1,0.889,1.0,0.889,0.5,0,0,ConsumerLoan,ConsumerLoan,657,P4
49761,3,3,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.333,0,1,0,2,0,0,0,1,2,0,58,18,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,1,1,Married,OTHERS,32,M,35000,218,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,687,P2
49762,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,1,0,0,2,0,0,27,15,57,3,7,0,2,2,0,0,14,4,10,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,7,2,1,1,Married,12TH,25,F,12000,71,1.0,0.0,0.676,0,0,0.0,0.0,0.0,0.0,1,0,others,others,681,P2
49763,6,2,4,0,0,0.0,0.0,0.667,0.333,2,0,0.333,0.0,0,1,0,4,0,0,0,1,5,1,51,8,66,7,30,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,249,1,0,0,Married,UNDER GRADUATE,43,M,28000,244,0.667,0.0,0.012,0,0,0.0,0.0,0.0,0.0,0,0,others,ConsumerLoan,689,P2
49764,11,5,6,1,0,0.091,0.0,0.545,0.455,2,1,0.182,0.091,2,0,0,0,11,0,0,11,0,0,41,5,151,5,16,0,0,0,3,2,52,8,15,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,10,3,2,2,Married,SSC,39,F,23000,30,0.545,0.5,1.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,670,P2
49766,2,1,1,0,1,0.0,0.5,0.5,0.5,2,1,1.0,0.5,0,1,1,0,0,0,0,1,1,0,9,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,254,3,0,0,Married,OTHERS,35,M,25000,245,0.5,0.0,0.793,1,0,0.0,0.0,0.0,0.0,0,0,CC,others,676,P2
49767,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,3,0,0,3,0,0,71,35,1774,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Married,12TH,39,M,18500,45,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,0,PL,PL,680,P2
49768,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,2,0,0,0,0,2,0,9,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,78,4,1,1,Single,UNDER GRADUATE,24,F,20000,38,1.0,0.5,0.515,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,679,P2
49769,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,1,1,0,0,0,0,2,0,6,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,133,2,2,0,Married,UNDER GRADUATE,42,M,45000,245,1.0,1.0,0.152,1,0,0.0,1.0,0.0,1.0,0,0,ConsumerLoan,CC,686,P2
49770,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,1,0,1,0,4,4,135,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,4,6,5,5,1,Single,GRADUATE,23,M,18000,27,0.0,1.0,0.0,0,1,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,PL,664,P3
49771,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,12,12,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,347,1,0,0,Married,SSC,48,M,25000,122,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,673,P2
49772,12,4,8,4,2,0.333,0.167,0.667,0.333,8,3,0.667,0.25,3,0,0,2,4,0,0,4,8,6,56,1,21,3,27,1,2,1,1,1,53,25,39,0,0,0,0,0,0,0,0,0,7,6,2,2,2,0,0,0,3,6,4,4,Married,GRADUATE,31,M,25800,75,0.667,0.5,0.609,0,0,0.0,1.0,0.0,1.0,1,0,ConsumerLoan,others,702,P1
49773,6,4,2,1,0,0.167,0.0,0.333,0.667,2,2,0.333,0.333,1,3,1,0,0,0,0,5,1,2,94,5,57,11,22,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,21,5,2,1,2,0,0,0,145,3,1,0,Married,12TH,36,M,25000,124,0.333,0.5,0.903,1,0,0.0,0.5,0.0,0.5,0,0,CC,others,679,P2
49774,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,14,14,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,436,0,0,0,Married,GRADUATE,47,F,42000,100,1.0,0.0,0.019,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,672,P2
49775,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,13,13,61,6,28,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,2,2,2,Married,SSC,36,M,25000,155,1.0,0.0,0.557,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,652,P4
49776,13,7,6,3,2,0.231,0.154,0.462,0.538,4,2,0.308,0.154,3,0,0,7,3,0,2,3,10,1,71,2,67,0,0,0,0,0,0,0,32,3,9,0,0,0,0,0,0,0,0,0,0,19,2,1,1,11,4,4,41,8,8,3,Married,GRADUATE,35,M,16000,129,0.462,0.75,0.384,0,1,1.0,1.0,0.364,0.5,1,0,PL,ConsumerLoan,684,P2
49777,5,1,4,4,1,0.8,0.2,0.8,0.2,5,1,1.0,0.2,1,1,0,1,0,0,1,3,2,2,11,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,68,5,3,2,Single,12TH,24,M,12500,18,0.8,0.8,1.031,0,1,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,670,P2
49778,13,8,5,3,1,0.231,0.077,0.385,0.615,3,2,0.231,0.154,0,1,0,4,5,0,1,8,5,2,28,6,61,5,24,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,1,0,0,1,4,4,3,Married,SSC,48,M,22000,141,0.385,1.0,0.423,0,1,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,666,P3
49779,6,3,3,1,0,0.167,0.0,0.5,0.5,1,1,0.167,0.167,0,0,0,2,0,0,4,0,6,0,68,6,36,2,25,1,1,0,0,0,57,10,20,0,0,0,0,0,0,0,0,0,25,4,1,0,1,2,0,0,251,1,0,0,Married,SSC,45,M,30000,41,0.5,1.0,0.762,0,1,0.0,0.0,0.0,0.0,0,0,CC,PL,713,P1
49780,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,12,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,239,1,0,0,Married,GRADUATE,44,M,16000,66,0.5,0.0,0.166,0,0,0.0,0.0,0.0,0.0,0,0,others,AL,678,P2
49781,16,12,4,1,2,0.062,0.125,0.25,0.75,3,2,0.188,0.125,0,2,2,2,6,0,0,10,6,4,138,4,28,1,16,0,0,0,0,0,34,1,7,0,0,0,0,0,0,0,0,0,16,9,3,0,0,1,0,0,35,2,2,1,Married,12TH,49,M,20000,71,0.25,0.333,0.806,1,0,0.0,0.0,0.0,0.0,1,0,others,CC,679,P2
49782,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,74,74,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2218,0,0,0,Married,GRADUATE,39,M,29000,129,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,702,P1
49783,11,7,4,0,1,0.0,0.091,0.364,0.636,3,2,0.273,0.182,0,2,1,7,0,0,1,2,9,0,39,8,44,4,27,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,13,1,0,0,3,0,0,3,5,1,1,Married,UNDER GRADUATE,26,M,40000,144,0.364,0.0,0.427,1,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,665,P3
49784,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,8,8,44,3,28,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,252,1,0,0,Married,12TH,34,M,21500,34,1.0,0.0,0.272,0,0,0.0,0.0,0.0,0.0,0,0,others,others,669,P2
49785,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,21,21,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,638,0,0,0,Married,SSC,24,M,12,125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,685,P2
49786,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,0,2,0,0,0,0,2,0,31,1,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,5,5,5,Single,SSC,22,M,25000,147,1.0,1.0,0.81,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,655,P4
49787,8,6,2,1,0,0.125,0.0,0.25,0.75,1,0,0.125,0.0,0,0,1,0,6,0,1,6,2,0,76,3,71,6,31,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,1,0,1,185,1,0,0,Married,SSC,31,M,40000,188,0.25,1.0,0.804,1,1,0.0,0.0,0.0,0.0,1,0,PL,PL,677,P2
49788,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,0,0,0,2,0,0,1,0,3,0,7,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,184,1,0,0,Single,GRADUATE,34,M,26000,64,1.0,0.667,0.83,0,1,0.0,0.0,0.0,0.0,0,0,others,others,686,P2
49789,5,5,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.2,0,0,0,0,0,0,0,4,1,5,51,18,197,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,2,2,Married,GRADUATE,28,F,42000,107,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,681,P2
